,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
10464,Maryland,US,2021-07-02 04:31:14,39.0639,-76.8021,75,3,3,,24.0,7647.675695703379,10845551.0,,2.107476089749413,84000024.0,USA,179393.40156938508,
10465,Massachusetts,US,2021-07-02 04:31:14,42.2302,-71.5301,83,3,3,,25.0,10301.758301737409,23825346.0,,2.534332137641205,84000025.0,USA,345670.44802156783,
10466,Michigan,US,2021-07-02 04:31:14,43.3266,-84.5361,222,14,14,,26.0,10015.573468209268,14255048.0,,2.1007937087161994,84000026.0,USA,142738.08065941065,
10467,Minnesota,US,2021-07-02 04:31:14,45.6945,-93.9002,83,5,5,,27.0,10735.594095501268,9427883.0,,1.2704641851983984,84000027.0,USA,167171.9537728703,
10468,Mississippi,US,2021-07-02 04:31:14,32.7416,-89.6787,180,3,3,,28.0,10817.469152250103,1986702.0,,2.3031955868101286,84000028.0,USA,66754.11748538128,
10469,Missouri,US,2021-07-02 04:31:14,38.4561,-92.2884,1286,5,5,,29.0,10217.341857207935,5735777.0,,1.5517906749037609,84000029.0,USA,93455.71141527037,
10470,Montana,US,2021-07-02 04:31:14,46.9219,-110.4544,66,1,1,,30.0,10649.639120565733,1456587.0,,1.463701777352158,84000030.0,USA,136285.27159054545,
10471,Nebraska,US,2021-07-02 04:31:14,41.1254,-98.2681,0,0,0,,31.0,11604.997497942522,3056982.0,,1.007180784719005,84000031.0,USA,158031.91467363658,
10472,Nevada,US,2021-07-02 04:31:14,38.3135,-117.0554,543,11,11,,32.0,10851.885423985019,3524941.0,,1.702891504988706,84000032.0,USA,114440.34003472552,
10473,New Hampshire,US,2021-07-02 04:31:14,43.4525,-71.5639,23,0,0,,33.0,7319.717204611861,2066428.0,,1.3785204014990906,84000033.0,USA,151975.53009426268,
10474,New Jersey,US,2021-07-02 04:31:14,40.2989,-74.521,218,5,5,,34.0,11524.331274156486,14578591.0,,2.5851566949618654,84000034.0,USA,164132.84336408027,
10475,New Mexico,US,2021-07-02 04:31:14,34.8405,-106.2485,87,3,3,,35.0,9806.665207320197,3661164.0,,2.1120561788463688,84000035.0,USA,174604.79609925277,
10476,New York,US,2021-07-02 04:31:14,42.1657,-74.9481,391,11,11,,36.0,10873.983431619536,58828295.0,,2.528201828799311,84000036.0,USA,302403.7347198284,
10477,North Carolina,US,2021-07-02 04:31:14,35.6301,-79.8064,296,-3,-3,,37.0,9667.971766816512,12455886.0,,1.3248716696992557,84000037.0,USA,118762.26391779473,
10478,North Dakota,US,2021-07-02 04:31:14,47.5289,-99.78399999999999,11,0,0,,38.0,14528.739131461743,1585120.0,,1.4080817933849958,84000038.0,USA,208004.0731594017,
10479,Northern Mariana Islands,US,2021-07-02 04:31:14,15.0979,145.6739,0,0,0,,69.0,331.8584070796461,17542.0,,1.0928961748633879,580.0,MNP,31811.25779776585,
10480,Ohio,US,2021-07-02 04:31:14,40.3888,-82.7649,579,6,6,,39.0,9512.306336672627,13633234.0,,1.8476431847022627,84000039.0,USA,116632.02470677813,
10481,Oklahoma,US,2021-07-02 04:31:14,35.5653,-96.9289,329,0,0,,40.0,11579.05883060553,4136576.0,,1.6124667161377624,84000040.0,USA,104538.95163750251,
10482,Oregon,US,2021-07-02 04:31:14,44.571999999999996,-122.0709,196,4,4,,41.0,4951.375583636438,5420693.0,,1.3302304200425217,84000041.0,USA,128521.36109956595,
10483,Pennsylvania,US,2021-07-02 04:31:14,40.5908,-77.2098,191,9,9,,42.0,9577.347707453897,14582773.0,,2.258152127370644,84000042.0,USA,113910.21348323295,
10484,Puerto Rico,US,2021-07-02 04:31:14,18.2208,-66.5901,48,1,1,,72.0,4386.957548218458,2377104.0,,1.8200505331677443,630.0,PRI,74431.17593607902,
10485,Rhode Island,US,2021-07-02 04:31:14,41.6809,-71.5118,5,0,0,,44.0,14406.609267284712,4471492.0,,1.7887798293779242,84000044.0,USA,422093.31851937156,
10486,South Carolina,US,2021-07-02 04:31:14,33.8569,-80.945,181,7,7,,45.0,11595.536283429221,6670048.0,,1.6458382535957696,84000045.0,USA,129547.84437434279,
10487,South Dakota,US,2021-07-02 04:31:14,44.2998,-99.4388,24,3,3,,46.0,14081.13182593519,823259.0,,1.6360279361001846,84000046.0,USA,93059.47263295804,
10488,Tennessee,US,2021-07-02 04:31:14,35.7478,-86.6923,193,6,6,,47.0,12697.831392200578,8189068.0,,1.4493338576520745,84000047.0,USA,119913.00851318185,
10489,Texas,US,2021-07-02 04:31:14,31.0545,-97.5635,1613,73,73,,48.0,10352.097941083424,25582088.0,,1.7460210641900111,84000048.0,USA,88226.62777516572,
10490,Utah,US,2021-07-02 04:31:14,40.15,-111.8624,540,4,4,,49.0,12965.827998994373,3573878.0,,0.5713543383235622,84000049.0,USA,111476.13287510317,
10491,Vermont,US,2021-07-02 04:31:14,44.0459,-72.7107,2,1,1,,50.0,3912.248453097731,1733477.0,,1.0527609372439783,84000050.0,USA,277805.6984978902,
10492,Virgin Islands,US,2021-07-02 04:31:14,18.3358,-64.8963,37,0,0,,78.0,3631.092217623149,129153.0,,0.7702182284980744,850.0,VIR,120402.17026513033,
10493,Virginia,US,2021-07-02 04:31:14,37.7693,-78.17,224,4,4,,51.0,7973.317146854221,7695293.0,,1.6778730582281756,84000051.0,USA,90156.12290242693,
10494,Washington,US,2021-07-02 04:31:14,47.4009,-121.4905,477,8,8,,53.0,5936.682235718875,7577673.0,,1.3135075828629068,84000053.0,USA,99511.22097185082,
10495,West Virginia,US,2021-07-02 04:31:14,38.4912,-80.9545,56,6,6,,54.0,9156.447545876536,3044197.0,,1.7654192337458945,84000054.0,USA,169863.13064720694,
10496,Wisconsin,US,2021-07-02 04:31:14,44.2685,-89.6165,118,6,6,,55.0,11640.149119766753,9033201.0,,1.20016525511258,84000055.0,USA,155144.75561251532,
10497,Wyoming,US,2021-07-02 04:31:14,42.756,-107.3025,63,0,0,,56.0,10773.568963938358,786632.0,,1.1980177377191157,84000056.0,USA,135917.0224566702,
10498,Alabama,US,2021-07-03 04:30:56,32.3182,-86.9023,315,6,6,,1.0,11243.671205553124,4773546.0,,2.060228769195608,84000001.0,USA,97356.02470638984,
10499,Alaska,US,2021-07-03 04:30:56,61.3707,-152.4044,109,0,0,,2.0,9757.977978114812,2375741.0,,0.5281295528409727,84000002.0,USA,324756.6451824563,
10500,American Samoa,US,2021-07-03 04:30:56,-14.270999999999999,-170.132,0,0,0,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
10501,Arizona,US,2021-07-03 04:30:56,33.7298,-111.4312,526,22,22,,4.0,12308.116938740715,10175059.0,,2.0048600638706597,84000004.0,USA,139791.9303635517,
10502,Arkansas,US,2021-07-03 04:30:56,34.9697,-92.3731,494,4,4,,5.0,11617.023504508577,3131745.0,,1.6866383896354318,84000005.0,USA,103775.62625008119,
10503,California,US,2021-07-03 04:30:56,36.1162,-119.6816,787,9,9,,6.0,9846.661879793499,69687332.0,,1.6246705229352019,84000006.0,USA,176369.04914208446,
10504,Colorado,US,2021-07-03 04:30:56,39.0598,-105.3111,499,4,4,,8.0,9703.865570500191,9057778.0,,1.2172076876275009,84000008.0,USA,157287.60616913156,
10505,Connecticut,US,2021-07-03 04:30:56,41.5978,-72.7554,89,0,0,,9.0,9802.184228085986,8799921.0,,2.368975265826552,84000009.0,USA,246822.23338541892,
10506,Delaware,US,2021-07-03 04:30:56,39.3185,-75.5071,50,1,1,,10.0,11277.886633722339,1902951.0,,1.5434347113458389,84000010.0,USA,195422.19675403892,
10507,Diamond Princess,US,2021-07-03 04:30:56,,,0,0,0,,88888.0,,,,0.0,84088888.0,USA,,
10508,District of Columbia,US,2021-07-03 04:30:56,38.8974,-77.0268,16,0,0,,11.0,6996.538429384951,1676495.0,,2.310745676212078,84000011.0,USA,237548.33517298644,
10509,Florida,US,2021-07-03 04:30:56,27.7663,-81.6868,15684,213,213,,12.0,11086.587008677869,31403012.0,,1.5952389351690863,84000012.0,USA,146211.92167498838,
10510,Georgia,US,2021-07-03 04:30:56,33.0406,-83.6431,433,15,15,,13.0,10694.930398835952,9127441.0,,1.8883759596874048,84000013.0,USA,85966.6323928132,
10511,Grand Princess,US,2021-07-03 04:30:56,,,0,0,0,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
10512,Guam,US,2021-07-03 04:30:56,13.4443,144.7937,7,0,0,,66.0,5098.368741208922,166637.0,,1.6720410844380749,316.0,GUM,101466.24530381356,
10513,Hawaii,US,2021-07-03 04:30:56,21.0943,-157.4983,79,0,0,,15.0,2675.806852596845,1738938.0,,1.3672596737581164,84000015.0,USA,122817.45807530625,
10514,Idaho,US,2021-07-03 04:30:56,44.2405,-114.4788,83,4,4,,16.0,10921.371074918932,800789.0,,1.1056913901584244,84000016.0,USA,44810.28949702445,
10515,Illinois,US,2021-07-03 04:30:56,40.3495,-88.9861,356,8,8,,17.0,10989.359777099124,25831883.0,,1.843952685429341,84000017.0,USA,203852.96635740038,
10516,Indiana,US,2021-07-03 04:30:56,39.8494,-86.2583,407,8,8,,18.0,11210.627580594155,10866905.0,,1.8368304174771173,84000018.0,USA,161416.39183157886,
10517,Iowa,US,2021-07-03 04:30:56,42.0115,-93.2105,94,2,2,,19.0,11855.648210657766,1496866.0,,1.6420089078047555,84000019.0,USA,47443.19460424017,
10518,Kansas,US,2021-07-03 04:30:56,38.5266,-96.7265,392,2,2,,20.0,10968.29933196353,1448293.0,,1.6141903542894338,84000020.0,USA,49712.90427327778,
10519,Kentucky,US,2021-07-03 04:30:56,37.6681,-84.6701,160,6,6,,21.0,10419.070509412844,5487882.0,,1.552987174805044,84000021.0,USA,122835.35522854966,
10520,Louisiana,US,2021-07-03 04:30:56,31.1695,-91.8678,525,9,9,,22.0,10380.326596532348,7144593.0,,2.2291528514588856,84000022.0,USA,153687.02076280428,
10521,Maine,US,2021-07-03 04:30:56,44.6939,-69.3819,15,1,1,,23.0,5138.326394943655,2344280.0,,1.245113652815984,84000023.0,USA,174398.08601619388,
10522,Maryland,US,2021-07-03 04:30:56,39.0639,-76.8021,85,2,2,,24.0,7649.081658308081,10863856.0,,2.107521208202596,84000024.0,USA,179696.17975149196,
10523,Massachusetts,US,2021-07-03 04:30:56,42.2302,-71.5301,89,2,2,,25.0,10303.04955978982,23855730.0,,2.5342961508889816,84000025.0,USA,346111.2748155496,
10524,Michigan,US,2021-07-03 04:30:56,43.3266,-84.5361,134,-4,-4,,26.0,10016.915231689007,14269788.0,,2.1001124578283146,84000026.0,USA,142885.67464218222,
10525,Minnesota,US,2021-07-03 04:30:56,45.6945,-93.9002,101,6,6,,27.0,10737.384992495965,9438476.0,,1.2712431198796463,84000027.0,USA,167359.78517747257,
10526,Mississippi,US,2021-07-03 04:30:56,32.7416,-89.6787,242,4,4,,28.0,10825.600465568088,1986784.0,,2.3027071319051733,84000028.0,USA,66756.87272377827,
10527,Missouri,US,2021-07-03 04:30:56,38.4561,-92.2884,1173,17,17,,29.0,10236.454097709986,5746168.0,,1.5515992709966495,84000029.0,USA,93625.01686374162,
10528,Montana,US,2021-07-03 04:30:56,46.9219,-110.4544,52,0,0,,30.0,10654.504490174759,1458501.0,,1.4630333792909644,84000030.0,USA,136464.35461807786,
10529,Nebraska,US,2021-07-03 04:30:56,41.1254,-98.2681,194,0,0,,31.0,11615.026406011555,3059711.0,,1.0063111419695392,84000031.0,USA,158172.99142683446,
10530,Nevada,US,2021-07-03 04:30:56,38.3135,-117.0554,508,5,5,,32.0,10868.378095135442,3530771.0,,1.7018009756155847,84000032.0,USA,114629.61616229828,
10531,New Hampshire,US,2021-07-03 04:30:56,43.4525,-71.5639,28,0,0,,33.0,7321.776465734261,2069134.0,,1.3781326904726032,84000033.0,USA,152174.54297273463,
10532,New Jersey,US,2021-07-03 04:30:56,40.2989,-74.521,310,5,5,,34.0,11527.821404405897,14578637.0,,2.5848623382812965,84000034.0,USA,164133.36125437534,
10533,New Mexico,US,2021-07-03 04:30:56,34.8405,-106.2485,86,1,1,,35.0,9810.766638576632,3666891.0,,2.1116593345162,84000035.0,USA,174877.92280629463,
10534,New York,US,2021-07-03 04:30:56,42.1657,-74.9481,503,2,2,,36.0,10876.569076479107,58909251.0,,2.5276953324385127,84000036.0,USA,302819.8847501493,
10535,North Carolina,US,2021-07-03 04:30:56,35.6301,-79.8064,374,0,0,,37.0,9671.537718424071,12472705.0,,1.3243831818912242,84000037.0,USA,118922.62685920515,
10536,North Dakota,US,2021-07-03 04:30:56,47.5289,-99.78399999999999,11,0,0,,38.0,14530.182583569316,1586455.0,,1.4079419122361805,84000038.0,USA,208179.25575609333,
10537,Northern Mariana Islands,US,2021-07-03 04:30:56,15.0979,145.6739,0,0,0,,69.0,331.8584070796461,17542.0,,1.0928961748633879,580.0,MNP,31811.25779776585,
10538,Ohio,US,2021-07-03 04:30:56,40.3888,-82.7649,185,6,6,,39.0,9513.889007708036,13652370.0,,1.847875347994044,84000039.0,USA,116795.7327766894,
10539,Oklahoma,US,2021-07-03 04:30:56,35.5653,-96.9289,303,0,0,,40.0,11586.71620287336,4150367.0,,1.6114010770301188,84000040.0,USA,104887.4757990392,
10540,Oregon,US,2021-07-03 04:30:56,44.571999999999996,-122.0709,201,3,3,,41.0,4956.141172386992,5430266.0,,1.3303864866028503,84000041.0,USA,128748.33115483492,
10541,Pennsylvania,US,2021-07-03 04:30:56,40.5908,-77.2098,179,8,8,,42.0,9578.745927683582,14600163.0,,2.2584748872597387,84000042.0,USA,114046.05175023974,
10542,Puerto Rico,US,2021-07-03 04:30:56,18.2208,-66.5901,69,2,2,,72.0,4389.118055768649,2380932.0,,1.8205814160870344,630.0,PRI,74551.03713755921,
10543,Rhode Island,US,2021-07-03 04:30:56,41.6809,-71.5118,25,0,0,,44.0,14408.969180477663,4478506.0,,1.7884868615003635,84000044.0,USA,422755.41576478654,
10544,South Carolina,US,2021-07-03 04:30:56,33.8569,-80.945,240,4,4,,45.0,11600.197641585839,6675108.0,,1.6458466231680955,84000045.0,USA,129646.12134214485,
10545,South Dakota,US,2021-07-03 04:30:56,44.2998,-99.4388,22,0,0,,46.0,14083.618659845206,823235.0,,1.6357390522665982,84000046.0,USA,93056.759723238,
10546,Tennessee,US,2021-07-03 04:30:56,35.7478,-86.6923,250,3,3,,47.0,12701.492157030996,8196513.0,,1.449261995810502,84000047.0,USA,120022.02608983163,
10547,Texas,US,2021-07-03 04:30:56,31.0545,-97.5635,1596,43,43,,48.0,10357.602171149758,25612625.0,,1.746524963722972,84000048.0,USA,88331.94273352133,
10548,Utah,US,2021-07-03 04:30:56,40.15,-111.8624,431,3,3,,49.0,12979.271718469176,3578904.0,,0.5714835019586167,84000049.0,USA,111632.90348781864,
10549,Vermont,US,2021-07-03 04:30:56,44.0459,-72.7107,7,1,1,,50.0,3913.370267745105,1735026.0,,1.056554322453827,84000050.0,USA,278053.94005343044,
10550,Virgin Islands,US,2021-07-03 04:30:56,18.3358,-64.8963,0,0,0,,78.0,3631.092217623149,130310.0,,0.7702182284980744,850.0,VIR,121480.77711899168,
10551,Virginia,US,2021-07-03 04:30:56,37.7693,-78.17,180,4,4,,51.0,7975.425981712418,7705422.0,,1.6780169931721762,84000051.0,USA,90274.79172619732,
10552,Washington,US,2021-07-03 04:30:56,47.4009,-121.4905,411,1,1,,53.0,5942.079553842713,7595199.0,,1.312535498571217,84000053.0,USA,99741.3752235258,
10553,West Virginia,US,2021-07-03 04:30:56,38.4912,-80.9545,52,2,2,,54.0,9159.349093573239,3048091.0,,1.766078380008407,84000054.0,USA,170080.41193049453,
10554,Wisconsin,US,2021-07-03 04:30:56,44.2685,-89.6165,119,1,1,,55.0,11642.192938554563,9041952.0,,1.200102086127056,84000055.0,USA,155295.05358068465,
10555,Wyoming,US,2021-07-03 04:30:56,42.756,-107.3025,92,0,0,,56.0,10789.465045036015,787945.0,,1.196252702378093,84000056.0,USA,136143.88717929224,
10556,Alabama,US,2021-07-04 04:30:43,32.3182,-86.9023,0,0,0,,1.0,11243.671205553124,4776468.0,,2.060228769195608,84000001.0,USA,97415.618623405,
10557,Alaska,US,2021-07-04 04:30:43,61.3707,-152.4044,0,0,0,,2.0,9757.977978114812,2382952.0,,0.5281295528409727,84000002.0,USA,325742.3671817865,
10558,American Samoa,US,2021-07-04 04:30:43,-14.270999999999999,-170.132,0,0,0,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
10559,Arizona,US,2021-07-04 04:30:43,33.7298,-111.4312,645,14,14,,4.0,12316.978390559763,10269941.0,,2.004979264220016,84000004.0,USA,141095.48427284646,
10560,Arkansas,US,2021-07-04 04:30:43,34.9697,-92.3731,0,0,0,,5.0,11617.023504508577,3135625.0,,1.6866383896354318,84000005.0,USA,103904.19656147316,
10561,California,US,2021-07-04 07:30:58,36.1162,-119.6816,679,0,0,,6.0,9848.38033537116,69847970.0,,1.624387032246691,84000006.0,USA,176775.60181820192,
10562,Colorado,US,2021-07-04 04:30:43,39.0598,-105.3111,452,12,12,,8.0,9711.714515129708,9071805.0,,1.2183695947589008,84000008.0,USA,157531.18392647276,
10563,Connecticut,US,2021-07-04 04:30:43,41.5978,-72.7554,0,0,0,,9.0,9802.184228085986,8812870.0,,2.368975265826552,84000009.0,USA,247185.42995276398,
10564,Delaware,US,2021-07-04 04:30:43,39.3185,-75.5071,26,0,0,,10.0,11280.556685192714,1904986.0,,1.5430693880523645,84000010.0,USA,195631.1796287396,
10565,Diamond Princess,US,2021-07-04 04:30:43,,,0,0,0,,88888.0,,,,0.0,84088888.0,USA,,
10566,District of Columbia,US,2021-07-04 04:30:43,38.8974,-77.0268,0,0,0,,11.0,6996.538429384951,1678589.0,,2.310745676212078,84000011.0,USA,237845.0412257049,
10567,Florida,US,2021-07-04 04:30:43,27.7663,-81.6868,0,0,0,,12.0,11086.587008677869,31439705.0,,1.5952389351690863,84000012.0,USA,146382.76369619387,
10568,Georgia,US,2021-07-04 04:30:43,33.0406,-83.6431,0,0,0,,13.0,10694.930398835952,9141825.0,,1.8883759596874048,84000013.0,USA,86102.10782785992,
10569,Grand Princess,US,2021-07-04 04:30:43,,,0,0,0,,99999.0,,,,2.9126213592233015,84099999.0,USA,,
10570,Guam,US,2021-07-04 04:30:43,13.4443,144.7937,0,0,0,,66.0,5098.368741208922,166637.0,,1.6720410844380749,316.0,GUM,101466.24530381356,
10571,Hawaii,US,2021-07-04 04:30:43,21.0943,-157.4983,47,0,0,,15.0,2679.126361705013,1741589.0,,1.3655656025096878,84000015.0,USA,123004.6925145776,
10572,Idaho,US,2021-07-04 04:30:43,44.2405,-114.4788,0,0,0,,16.0,10921.371074918932,801554.0,,1.1056913901584244,84000016.0,USA,44853.09711734045,
10573,Illinois,US,2021-07-04 04:30:43,40.3495,-88.9861,0,0,0,,17.0,10989.359777099124,25868855.0,,1.843952685429341,84000017.0,USA,204144.73184240845,
10574,Indiana,US,2021-07-04 04:30:43,39.8494,-86.2583,0,0,0,,18.0,11210.627580594155,10880064.0,,1.8368304174771173,84000018.0,USA,161611.85487281386,
10575,Iowa,US,2021-07-04 04:30:43,42.0115,-93.2105,66,4,4,,19.0,11857.740081836535,1497598.0,,1.6427884101357852,84000019.0,USA,47466.39535731378,
10576,Kansas,US,2021-07-04 04:30:43,38.5266,-96.7265,0,0,0,,20.0,10968.29933196353,1450902.0,,1.6141903542894338,84000020.0,USA,49802.45864331824,
10577,Kentucky,US,2021-07-04 04:30:43,37.6681,-84.6701,186,8,8,,21.0,10419.070509412844,5495640.0,,1.552987174805044,84000021.0,USA,123009.00267320375,
10578,Louisiana,US,2021-07-04 04:30:43,31.1695,-91.8678,0,0,0,,22.0,10380.326596532348,7157231.0,,2.2291528514588856,84000022.0,USA,153958.87621606808,
10579,Maine,US,2021-07-04 04:30:43,44.6939,-69.3819,29,0,0,,23.0,5140.483792735074,2347441.0,,1.2445910939376836,84000023.0,USA,174633.24237545862,
10580,Maryland,US,2021-07-04 04:30:43,39.0639,-76.8021,96,3,3,,24.0,7650.669569014569,10879400.0,,2.1077323878193,84000024.0,USA,179953.28896005082,
10581,Massachusetts,US,2021-07-04 04:30:43,42.2302,-71.5301,0,0,0,,25.0,10303.04955978982,23882251.0,,2.5342961508889816,84000025.0,USA,346496.0552066499,
10582,Michigan,US,2021-07-04 04:30:43,43.3266,-84.5361,0,0,0,,26.0,10016.915231689007,14282338.0,,2.1001124578283146,84000026.0,USA,143011.33980390427,
10583,Minnesota,US,2021-07-04 04:30:43,45.6945,-93.9002,111,5,5,,27.0,10739.35320602479,9450143.0,,1.2718356833867186,84000027.0,USA,167566.66037784025,
10584,Mississippi,US,2021-07-04 04:30:43,32.7416,-89.6787,0,0,0,,28.0,10825.600465568088,1986872.0,,2.3027071319051733,84000028.0,USA,66759.82956498483,
10585,Missouri,US,2021-07-04 04:30:43,38.4561,-92.2884,229,8,8,,29.0,10240.185302377478,5754091.0,,1.55230682085781,84000029.0,USA,93754.11002784883,
10586,Montana,US,2021-07-04 04:30:43,46.9219,-110.4544,0,0,0,,30.0,10654.504490174759,1460200.0,,1.4630333792909644,84000030.0,USA,136623.3212135729,
10587,Nebraska,US,2021-07-04 04:30:43,41.1254,-98.2681,0,0,0,,31.0,11615.026406011555,3062488.0,,1.0063111419695392,84000031.0,USA,158316.54955934838,
10588,Nevada,US,2021-07-04 04:30:43,38.3135,-117.0554,0,0,0,,32.0,10868.378095135442,3535971.0,,1.7018009756155847,84000032.0,USA,114798.43878037346,
10589,New Hampshire,US,2021-07-04 04:30:43,43.4525,-71.5639,0,0,0,,33.0,7321.776465734261,2070763.0,,1.3781326904726032,84000033.0,USA,152294.34784303428,
10590,New Jersey,US,2021-07-04 04:30:43,40.2989,-74.521,190,5,5,,34.0,11529.960516494242,14578670.0,,2.584871005445688,84000034.0,USA,164133.7327843696,
10591,New Mexico,US,2021-07-04 04:30:43,34.8405,-106.2485,0,0,0,,35.0,9810.766638576632,3671950.0,,2.1116593345162,84000035.0,USA,175119.1918845075,
10592,New York,US,2021-07-04 04:30:43,42.1657,-74.9481,286,0,0,,36.0,10878.039244331667,58986153.0,,2.5273537142171265,84000036.0,USA,303215.19540818257,
10593,North Carolina,US,2021-07-04 04:30:43,35.6301,-79.8064,0,0,0,,37.0,9671.537718424071,12488686.0,,1.3243831818912242,84000037.0,USA,119074.99978070351,
10594,North Dakota,US,2021-07-04 04:30:43,47.5289,-99.78399999999999,5,0,0,,38.0,14530.838698163667,1587127.0,,1.4078783390828469,84000038.0,USA,208267.43755757407,
10595,Northern Mariana Islands,US,2021-07-04 04:30:43,15.0979,145.6739,0,0,0,,69.0,331.8584070796461,17542.0,,1.0928961748633879,580.0,MNP,31811.25779776585,
10596,Ohio,US,2021-07-04 04:30:43,40.3888,-82.7649,201,2,2,,39.0,9515.60855840056,13669996.0,,1.8477212307233104,84000039.0,USA,116946.52282896033,
10597,Oklahoma,US,2021-07-04 04:30:43,35.5653,-96.9289,0,0,0,,40.0,11586.71620287336,4150367.0,,1.6114010770301188,84000040.0,USA,104887.4757990392,
10598,Oregon,US,2021-07-04 04:30:43,44.571999999999996,-122.0709,0,0,0,,41.0,4956.141172386992,5439057.0,,1.3303864866028503,84000041.0,USA,128956.7604618306,
10599,Pennsylvania,US,2021-07-04 04:30:43,40.5908,-77.2098,234,9,9,,42.0,9580.573768654229,14617965.0,,2.258777794446655,84000042.0,USA,114185.10826716069,
10600,Puerto Rico,US,2021-07-04 04:30:43,18.2208,-66.5901,56,0,0,,72.0,4390.871511171703,2384431.0,,1.8198543831249867,630.0,PRI,74660.59678854642,
10601,Rhode Island,US,2021-07-04 04:30:43,41.6809,-71.5118,0,0,0,,44.0,14408.969180477663,4484100.0,,1.7884868615003635,84000044.0,USA,423283.4699408417,
10602,South Carolina,US,2021-07-04 04:30:43,33.8569,-80.945,0,0,0,,45.0,11600.197641585839,6683189.0,,1.6458466231680955,84000045.0,USA,129803.07315574336,
10603,South Dakota,US,2021-07-04 04:30:43,44.2998,-99.4388,0,0,0,,46.0,14083.618659845206,824441.0,,1.6357390522665982,84000046.0,USA,93193.08343666882,
10604,Tennessee,US,2021-07-04 04:30:43,35.7478,-86.6923,0,0,0,,47.0,12701.492157030996,8204619.0,,1.449261995810502,84000047.0,USA,120140.7227286931,
10605,Texas,US,2021-07-04 04:30:43,31.0545,-97.5635,1187,20,20,,48.0,10361.69585604245,25658825.0,,1.746500624903269,84000048.0,USA,88491.27570912572,
10606,Utah,US,2021-07-04 04:30:43,40.15,-111.8624,0,0,0,,49.0,12979.271718469176,3584324.0,,0.5714835019586167,84000049.0,USA,111801.96371880104,
10607,Vermont,US,2021-07-04 04:30:43,44.0459,-72.7107,0,0,0,,50.0,3913.370267745105,1736564.0,,1.056554322453827,84000050.0,USA,278300.41875738197,
10608,Virgin Islands,US,2021-07-04 04:30:43,18.3358,-64.8963,0,0,0,,78.0,3631.092217623149,130310.0,,0.7702182284980744,850.0,VIR,121480.77711899168,
10609,Virginia,US,2021-07-04 04:30:43,37.7693,-78.17,160,0,0,,51.0,7977.300501586371,7714052.0,,1.6776226898358653,84000051.0,USA,90375.89864189863,
10610,Washington,US,2021-07-04 04:30:43,47.4009,-121.4905,0,0,0,,53.0,5942.079553842713,7613620.0,,1.312535498571217,84000053.0,USA,99983.28275919307,
10611,West Virginia,US,2021-07-04 04:30:43,38.4912,-80.9545,0,0,0,,54.0,9159.349093573239,3051935.0,,1.766078380008407,84000054.0,USA,170294.90326407374,
10612,Wisconsin,US,2021-07-04 04:30:43,44.2685,-89.6165,0,0,0,,55.0,11642.192938554563,9050320.0,,1.200102086127056,84000055.0,USA,155438.77354384778,
10613,Wyoming,US,2021-07-04 04:30:43,42.756,-107.3025,0,0,0,,56.0,10789.465045036015,787945.0,,1.196252702378093,84000056.0,USA,136143.88717929224,
10614,Alabama,US,2021-07-05 04:31:17,32.3182,-86.9023,0,0,0,,1.0,11243.671205553124,4778175.0,,2.060228769195608,84000001.0,USA,97450.43272893027,
10615,Alaska,US,2021-07-05 04:31:17,61.3707,-152.4044,0,0,0,,2.0,9757.977978114812,2382952.0,,0.5281295528409727,84000002.0,USA,325742.3671817865,
10616,American Samoa,US,2021-07-05 04:31:17,-14.270999999999999,-170.132,0,0,0,,60.0,0.0,2140.0,,,16.0,ASM,3846.084721698028,
10617,Arizona,US,2021-07-05 04:31:17,33.7298,-111.4312,442,4,4,,4.0,12323.050889325688,10294689.0,,2.0044372101320014,84000004.0,USA,141435.48924899814,
10618,Arkansas,US,2021-07-05 04:31:17,34.9697,-92.3731,0,0,0,,5.0,11617.023504508577,3135625.0,,1.6866383896354318,84000005.0,USA,103904.19656147316,
10619,California,US,2021-07-05 04:31:17,36.1162,-119.6816,558,0,0,,6.0,9849.79255659698,69847970.0,,1.6241541345655768,84000006.0,USA,176775.60181820192,
10620,Colorado,US,2021-07-05 04:31:17,39.0598,-105.3111,262,3,3,,8.0,9716.264124627347,9089507.0,,1.2183352575536068,84000008.0,USA,157838.57777123313,
10621,Connecticut,US,2021-07-05 04:31:17,41.5978,-72.7554,0,0,0,,9.0,9802.184228085986,8812870.0,,2.368975265826552,84000009.0,USA,247185.42995276398,
10622,Delaware,US,2021-07-05 04:31:17,39.3185,-75.5071,29,0,0,,10.0,11283.53481952506,1907465.0,,1.5426621160409557,84000010.0,USA,195885.75876701128,
10623,Diamond Princess,US,2021-07-05 04:31:17,,,0,0,0,,88888.0,,,,0.0,84088888.0,USA,,
10624,District of Columbia,US,2021-07-05 04:31:17,38.8974,-77.0268,0,0,0,,11.0,6996.538429384951,1678589.0,,2.310745676212078,84000011.0,USA,237845.0412257049,
